fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2017-12-31,USD,3744000000,3744000000,1841000000,1306000000,843000000,643000000,267000000,2901000000,None,-4000000,None,4000000,3744000000,2000000,None,-578000000,864000000,244000000,4000000,3744000000,620000000,868000000,290000000,620000000,PYPL
2017-09-30,USD,2474000000,3239000000,765000000,1465000000,423000000,571000000,240000000,2816000000,None,-1000000,None,1000000,3239000000,6000000,None,194000000,451000000,71000000,1000000,380000000,336000000,452000000,646000000,380000000,PYPL
2017-06-30,USD,2369000000,3136000000,767000000,1372000000,430000000,566000000,232000000,2706000000,None,None,None,None,3136000000,17000000,None,201000000,447000000,36000000,None,411000000,311000000,430000000,631000000,411000000,PYPL
2017-03-31,USD,2295000000,2981000000,686000000,1287000000,431000000,503000000,214000000,2544000000,None,None,None,None,6000000,7000000,None,183000000,438000000,54000000,None,384000000,327000000,431000000,614000000,384000000,PYPL
2016-12-31,USD,2981000000,2981000000,1805000000,1261000000,460000000,528000000,215000000,2521000000,None,None,None,3000000,7000000,9000000,None,189000000,469000000,79000000,None,2981000000,410000000,460000000,649000000,390000000,PYPL
2016-09-30,USD,1989000000,2667000000,678000000,1101000000,348000000,494000000,215000000,2319000000,None,None,None,None,5000000,12000000,None,184000000,360000000,37000000,None,323000000,310000000,348000000,532000000,323000000,PYPL
2016-06-30,USD,1963000000,2650000000,687000000,1065000000,371000000,511000000,209000000,2279000000,None,None,None,None,6000000,9000000,None,176000000,380000000,57000000,None,323000000,402000000,371000000,547000000,323000000,PYPL
2016-03-31,USD,1911000000,2550000000,639000000,1007000000,407000000,464000000,195000000,2137000000,None,None,None,None,6000000,15000000,None,175000000,422000000,57000000,None,365000000,347000000,407000000,582000000,365000000,PYPL
2015-12-31,USD,2556000000,2556000000,1387000000,995000000,411000000,415000000,208000000,2145000000,None,None,None,3000000,5000000,None,None,164000000,418000000,51000000,None,2556000000,355000000,411000000,575000000,367000000,PYPL
2015-09-30,USD,1729000000,2258000000,529000000,852000000,330000000,376000000,197000000,1928000000,None,None,None,None,5000000,20000000,None,153000000,350000000,49000000,None,301000000,280000000,330000000,483000000,301000000,PYPL
2015-06-30,USD,1766000000,2297000000,531000000,819000000,398000000,380000000,202000000,1899000000,None,None,None,None,None,1000000,None,150000000,399000000,94000000,None,305000000,187000000,398000000,548000000,305000000,PYPL
2015-03-31,USD,1384000000,2137000000,753000000,753000000,322000000,138000000,185000000,1815000000,None,None,None,None,None,None,None,141000000,321000000,66000000,None,None,287000000,322000000,463000000,255000000,PYPL
2014-12-31,USD,1406000000,2193000000,787000000,787000000,348000000,144000000,96000000,1845000000,None,None,None,None,None,None,None,132000000,347000000,61000000,None,419000000,326000000,348000000,480000000,286000000,PYPL
2014-09-30,USD,1258000000,1975000000,717000000,717000000,272000000,101000000,232000000,1703000000,None,None,None,None,None,None,None,129000000,276000000,42000000,None,None,349000000,272000000,401000000,234000000,PYPL
2014-06-30,USD,1314000000,1983000000,669000000,669000000,330000000,122000000,221000000,1653000000,None,None,None,None,None,None,None,125000000,326000000,45000000,None,None,290000000,330000000,455000000,281000000,PYPL
2014-03-31,USD,1231000000,1874000000,643000000,643000000,318000000,115000000,198000000,913000000,None,None,None,None,None,None,None,130000000,312000000,694000000,None,None,None,318000000,448000000,-382000000,PYPL
