fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2017-12-31,USD,163679000,350562000,186883000,186883000,71152000,55018000,26489000,92742000,None,-7925000,None,7925000,350562000,-21696000,15035000,11020000,41923000,70264000,28612000,163679000,-10805000,49848000,60868000,-28341000,ENTG
2017-09-30,USD,155407000,345591000,190184000,190184000,60655000,57699000,26002000,94752000,None,-7749000,None,7749000,345591000,-2906000,14785000,11051000,50150000,9248000,7749000,40902000,42039000,57899000,68950000,40902000,ENTG
2017-06-30,USD,150303000,329002000,178699000,178699000,59090000,52985000,27221000,91213000,None,-8196000,None,8196000,329002000,46000,14411000,11007000,51033000,11042000,8196000,150303000,35970000,59229000,70236000,39991000,ENTG
2017-03-31,USD,139596000,317377000,177781000,177781000,50920000,50492000,27239000,88676000,None,-8473000,None,8473000,317377000,-902000,13977000,10945000,41625000,9111000,8473000,139596000,48626000,50098000,61043000,32514000,ENTG
2016-12-31,USD,131800000,308502000,176702000,176702000,44905000,48734000,27223000,87083000,None,-9068000,None,9068000,None,-1303000,14303000,10938000,34619000,8521000,9068000,131800000,1885000,43687000,54625000,26098000,ENTG
2016-09-30,USD,122980000,296692000,173712000,173712000,34672000,51614000,25720000,88308000,None,-9468000,None,9468000,None,565000,13795000,10974000,25892000,3945000,9468000,122980000,32475000,35360000,46334000,21947000,ENTG
2016-06-30,USD,139205000,303052000,163847000,163847000,46400000,53597000,28146000,92805000,None,-9092000,None,9092000,None,1054000,13825000,11062000,38403000,5513000,9092000,139205000,33686000,47495000,58557000,32890000,ENTG
2016-03-31,USD,114706000,267024000,152318000,152318000,29559000,47956000,25902000,85147000,None,-9218000,None,9218000,None,675000,13700000,11289000,21085000,4873000,9218000,114706000,21602000,30303000,41592000,16212000,ENTG
2015-12-31,USD,109298000,266786000,157488000,157488000,20116000,51024000,26717000,89378000,None,-9783000,None,9783000,None,3889000,14225000,11441000,12842000,-4731000,9783000,109298000,23436000,22625000,34066000,17573000,ENTG
2015-09-30,USD,116310000,270253000,153943000,153943000,31066000,46730000,26841000,85244000,None,-9291000,None,9291000,None,5624000,13356000,11673000,27421000,4018000,9291000,23403000,-12307000,36712000,48385000,23403000,ENTG
2015-06-30,USD,128087000,280709000,152622000,152622000,39347000,50270000,26542000,88740000,None,-9752000,None,9752000,None,1109000,13405000,11928000,30693000,6245000,9752000,24448000,19853000,40445000,52373000,24448000,ENTG
2015-03-31,USD,116536000,263373000,146837000,146837000,27539000,50890000,25800000,88997000,None,-9841000,None,9841000,None,1733000,13319000,12307000,19542000,4670000,9841000,14872000,5214000,29383000,41690000,14872000,ENTG
2014-12-31,USD,117920000,271633000,153713000,153713000,20815000,58879000,26013000,97175000,None,-10346000,None,10346000,None,-1088000,13632000,12213000,9752000,440000,10346000,117920000,-13875000,20098000,32311000,9312000,ENTG
2014-09-30,USD,98743000,273054000,174311000,174311000,5368000,55820000,24427000,93375000,None,-10443000,None,10443000,None,-110000,14130000,13128000,-4878000,-3810000,10443000,-1068000,-10184000,5565000,18693000,-1068000,ENTG
2014-06-30,USD,88668000,251578000,162910000,162910000,-23368000,82347000,21581000,125855000,None,-12537000,None,12537000,None,-1351000,11043000,9390000,-37114000,-22445000,12537000,-14669000,-9970000,-24577000,-15187000,-14669000,ENTG
2014-03-31,USD,71352000,165804000,94452000,94452000,18539000,34787000,15690000,54113000,None,-29000,None,29000,None,-178000,7832000,2336000,18555000,4243000,29000,14312000,14818000,18584000,20920000,14312000,ENTG
2013-12-31,USD,79384000,186260000,106876000,106876000,23694000,37559000,15773000,55690000,None,-53000,None,53000,None,653000,7656000,2358000,24357000,3816000,53000,79384000,17549000,24410000,26768000,20541000,ENTG
2013-09-30,USD,70132000,164585000,94453000,94453000,23909000,31746000,13947000,48036000,None,-56000,None,56000,None,-982000,7205000,2343000,22946000,5139000,56000,17807000,20646000,23002000,25345000,17807000,ENTG
2013-06-30,USD,77570000,177544000,99974000,99974000,26387000,35397000,13427000,51183000,None,-40000,None,40000,None,896000,7311000,2359000,27297000,7516000,40000,19781000,14972000,27337000,29696000,19781000,ENTG
2013-03-31,USD,67128000,165070000,97942000,97942000,20247000,32421000,12173000,46881000,None,None,None,1348000,None,1348000,7296000,2287000,21595000,5198000,None,16397000,4844000,20247000,29830000,16397000,ENTG
2012-12-31,USD,66461000,167818000,101357000,101357000,13942000,37273000,12911000,62500000,98000,-100000,None,100000,None,885000,7151000,2335000,14837000,3581000,100000,66461000,4700000,14937000,17272000,11256000,ENTG
2012-09-30,USD,81932000,184449000,102517000,102517000,27134000,39095000,13314000,54841000,83000,-43000,None,43000,None,-1441000,7349000,2389000,25693000,7656000,43000,18037000,25899000,25736000,28125000,18037000,ENTG
2012-06-30,USD,82746000,188233000,105487000,105487000,31611000,35989000,12726000,51227000,62000,-92000,None,92000,None,641000,7026000,2420000,32252000,10579000,92000,21673000,20319000,32344000,34764000,21673000,ENTG
2012-03-31,USD,76244000,175403000,99159000,99159000,26757000,35048000,11989000,49523000,38000,-36000,None,36000,None,164000,6487000,2450000,26924000,9065000,36000,17859000,14871000,26960000,29410000,17859000,ENTG
2011-12-31,USD,67614000,163922000,96308000,96308000,21725000,32398000,11029000,71359000,122000,-131000,None,131000,None,-557000,6547000,29301000,21828000,-18333000,131000,67614000,39002000,21959000,51260000,40161000,ENTG
2011-09-30,USD,74828000,173014000,98186000,98186000,26833000,33533000,11957000,48015000,58000,-20000,None,20000,None,-315000,6763000,2505000,26570000,4582000,20000,74828000,19476000,26590000,29095000,21988000,ENTG
2011-06-30,USD,95143000,209198000,114055000,114055000,40986000,39126000,12462000,-1300000,35000,-570000,None,570000,None,1530000,6710000,2569000,42217000,9695000,570000,95143000,36635000,42787000,45356000,32522000,ENTG
2011-03-31,USD,88345000,203125000,114780000,114780000,37334000,35790000,12532000,51011000,None,None,None,165000,None,428000,6819000,9508000,37448000,8273000,None,None,30109000,37613000,46842000,29175000,ENTG
2010-12-31,USD,80509000,182100000,101591000,101591000,28541000,38199000,10997000,51968000,None,None,None,322000,None,271000,7322000,10094000,26807000,-196000,None,None,None,27129000,37016000,27003000,ENTG
2010-09-30,USD,79856000,178230000,98374000,98374000,29174000,36478000,11381000,50682000,None,None,None,342000,None,-1283000,6755000,9578000,27418000,5000000,None,None,None,27760000,40035000,22418000,ENTG
2010-06-30,USD,77127000,167575000,90448000,90448000,26435000,36592000,10736000,50692000,None,None,None,1674000,None,-711000,None,10530000,23778000,5393000,None,None,None,25452000,36254000,18385000,ENTG
2010-03-31,USD,73151000,160511000,87360000,87360000,22277000,35800000,10820000,50874000,None,None,None,1206000,None,None,None,10996000,21364000,4809000,None,None,None,22277000,33273000,16550000,ENTG
